data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7534465,104,MMR10965,10965,14-Jan-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),USDP: Union Solidarity and Development Party,6,,,0,60,Southeast Asia,Myanmar,Mandalay,Meiktila,Meiktila,Meiktila,20.8778,95.8584,1,Radio Free Asia; Eleven Media Group,National-Regional,"On 14 January 2021, in Meiktila Town (Meiktila Township, Meiktila District, Mandalay Region), USDP supporters demonstrated over alleged electoral fraud and expressed support for the Myanmar military to investigate electoral fraud. [size=about 1,000]",0,1611074486,MMR
7534516,104,MMR10952,10952,13-Jan-21,2021,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),NLD: National League for Democracy,7,37,Southeast Asia,Myanmar,Sagaing,Hkamti,Homalin,Shwe Twin,25.3286,95.9325,1,Mizzima,National,"On 13 January 2021, in Shwe Twin village (Homalin Township, Hkamti District, Sagaing Region), an unidentified armed group allegedly abducted a member of NLD. It is believed that the SNA might have been involved.",0,1611074486,MMR
7671324,104,MMR10980,10980,12-Jan-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,2,Karen Information Center News,Subnational,"On 12 January 2021, near Me Cho village (Hpapun Township, Hpapun District, Kayin State) (coded as Hpapun), Myanmar military and KNU clashed. An artillery shell fired by Myanmar military killed a 35-year-old villager.",1,1612998732,MMR
7581300,104,MMR10962,10962,12-Jan-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),Buddhist Group (Myanmar); Ma Ba Tha: Association for the Protection of Nationality and Religion,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon-West,Lanmadaw,Lanmadaw,16.7795,96.142,2,Myanmar Now; Radio Free Asia,National-Regional,"On 12 January 2021, in front of Yangon-West District Court in Lanmadaw Township (Yangon-west District, Yangon Region), about 50 nationalists led by Ma Ba Tha including about 30 monks demonstrated to demand the release of U Wirathu. Demonstrators carried signs such as 'We Love Wirathu', 'Justice for Wirathu' and so on. [size=50]",0,1618492298,MMR
7534466,104,MMR10968,10968,12-Jan-21,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Chin,Matupi,Paletwa,Paletwa,21.3045,92.8555,1,Khonumthung News; Narinjara News,Subnational-National,"On 12 January 2021, in Paletwa Town (Paletwa Township, Mindat District, Chin State), a woman who went to cut bamboo in the forest stepped a landmine. She was injured. She is the wife of a soldier from Myanmar military LIB 289 based in Paletwa Township.",0,1618492300,MMR
7534527,104,MMR10967,10967,12-Jan-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Shan-North,Pa Laung Self-Administered Zone,Namhsan,Man Loi Upper,22.9813,97.2262,1,Shan Herald Agency for News,Subnational,"On 12 January 2021, in Man Loi Upper (Namhsan Township, Kyaukme District, Shan State), nearly 300 villagers demonstrated to demand the release of 6 villagers detained by KIA on 10 January. Demonstrators walked from Man Loi Upper village through Man Mai Mein Kun, and headed towards Man Ton village. [size=nearly 300]",0,1618492308,MMR
7672571,104,MMR10954,10954,12-Jan-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Bago-East,Taungoo,Kyaukkyi,Kyaukkyi,18.3264,96.7695,2,VOA,International,"On 12 January 2021, in Kyaukkyi Township (Taungoo District, Bago Region), Myanmar military and KNLA brigade 3 clashed. Casualties unknown. Location coded as Kyaukkyi.",0,1618492320,MMR
7669006,104,MMR10956,10956,11-Jan-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Bago-East,Taungoo,Kyaukkyi,Kyaukkyi,18.3264,96.7695,2,7Day News; Myanmar Now,National,"On 11 January 2021, near Khe De village (Kyaukkyi Township, Taungoo District, Bago Region), Myanmar military and KNLA brigade 3 clashed. More than 600 villagers fled. Casualties unknown. Location coded as Kyaukkyi.",0,1618492322,MMR
7534462,104,MMR10957,10957,11-Jan-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Shan-North,Kyaukme,Hsipaw,Hsipaw,22.6166,97.3003,2,Mizzima; Shan Herald Agency for News,Subnational-National,"On 11 January 2021, at Kaung Lan ward in Nam Lan Town (Hsipaw Township, Kyaukme District, Shan State), an unknown assailant shot a couple at their house. A man was injured and his wife died. Location coded as Hsipaw.",1,1618492337,MMR
7534517,104,MMR10963,10963,11-Jan-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),Labour Group (Myanmar),6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon-North,Shwepyithar,Shwepyithar,16.955,96.0833,2,Myanmar Times,National,"On 11 January 2021, outside of Supreme Asia Garment Limited in Shwepyithar Township (Yangon-North District, Yangon Region), around 1,000 out of total 1,878 workers demonstrated after a human resource manager was fired on health grounds. Demonstrators demanded re-employment of the HR manager and demanded an end to overtime on Sunday without payment. Workers demanded that payment should be double for overtime work. [size=around 1,000]",0,1618492345,MMR
7672592,104,MMR10953,10953,10-Jan-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Bago-East,Taungoo,Kyaukkyi,Kyaukkyi,18.3264,96.7695,2,VOA,International,"On 10 January 2021, in Kyaukkyi Township (Taungoo District, Bago Region), Myanmar military and KNLA brigade 3 clashed. Casualties unknown. Location coded as Kyaukkyi.",0,1618492358,MMR
7588424,104,MMR10950,10950,10-Jan-21,2021,1,Violence against civilians,Abduction/forced disappearance,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,Civilians (Myanmar),Palaung/Ta'ang Ethnic Group (Myanmar),7,27,Southeast Asia,Myanmar,Shan-North,Pa Laung Self-Administered Zone,Namhsan,Man Loi Upper,22.9813,97.2262,2,Radio Free Asia; Shan Herald Agency for News,Subnational-Regional,"On 10 January 2021, near Man Loi Upper (Namhsan Township, Kyaukme District, Shan State), KIA abducted 7 Ta'ang ethnic villagers when the villagers went to the forest to cut firewood. One of them was released on the same day after being bailed out by the village administrator and village elders. On 26 January, another one was released.",0,1618492365,MMR
7534467,104,MMR10969,10969,10-Jan-21,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Minbya,Sa Par Htar,20.4668,93.3049,1,Narinjara News; Development Media Group; Radio Free Asia; Myanmar Now,Subnational-National,"On 10 January 2021, in Sa Par Htar village (Minbya Township, Mrauk-U District, Rakhine State), an unexploded bomb was found near the village and brought to the village by a young man. Villagers accidentally detonated it. The explosion killed a woman and injured nine villagers, including three children.",1,1611074486,MMR
7534505,104,MMR10966,10966,10-Jan-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),USDP: Union Solidarity and Development Party,6,,,0,60,Southeast Asia,Myanmar,Nay Pyi Taw,Oke Ta Ra,Oke Ta Ra Thi Ri,Oke Ta Ra Thi Ri,19.891,96.043,2,Eleven Media Group,National,"On 10 January 2021, at Shwe Nan Thar football ground in Oke Ta Ra Thi Ri Township (Oke Ta Ra District, Nay Pyi Taw), nearly 500 USDP supporters demonstrated over alleged electoral fraud. [size=nearly 500]",0,1611074486,MMR
7670055,104,MMR11016,11016,9-Jan-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Me Waing,17.8791,97.2782,2,Free Burma Rangers,Other,"On 9 January 2021, Myanmar military and KNU reportedly clashed in Kayin State as Myanmar military reinforced troops to Me Waing camp in Karen state. Casualties unknown.",0,1612998729,MMR
7672461,104,MMR10951,10951,9-Jan-21,2021,1,Violence against civilians,Abduction/forced disappearance,Military Forces of Myanmar (2016-2021),,1,Civilians (Myanmar),Government of Myanmar (2016-),7,17,Southeast Asia,Myanmar,Shan-North,Kyaukme,Kyaukme,Kyaukme,22.5392,97.0343,1,Shwe Phee Myay News Agency,Subnational,"On 9 January 2021, in Kaw Pang village (Kyaukme Township, Kyaukme District, Shan State), Myanmar military abducted a villager and village administrator and forced them to be guides.",0,1618492448,MMR
7670060,104,MMR11027,11027,8-Jan-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,3,Free Burma Rangers,Other,"On 8 January 2021, Myanmar military attacked KNU soldiers at Ke So Hta Kwe at KNU bridge 5 and 3 border area in Karen state. Casualties unknown. Location coded as Hpapun.",0,1612998729,MMR
7671721,104,MMR10948,10948,8-Jan-21,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2016-2021),,1,,,0,10,Southeast Asia,Myanmar,Rakhine,Kyaukpyu,Ann,Pe Pa Don,19.8959,94.1846,2,Narinjara News,Subnational,"On 8 January 2021, near Pe Pa Don village (Ann Township, Kyaukpyu District, Rakhine State), villagers heard the sounds of artillery shell explosions about 7 times. The explosions were reportedly from Myanmar military battalion 919 bases near the village. Casualties unknown.",0,1612998733,MMR
7670378,104,MMR10947,10947,7-Jan-21,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2016-2021),,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,12,Southeast Asia,Myanmar,Kachin,Myitkyina,Waingmaw,Wa Shawng,25.3742,97.5872,2,Kachin News Group,Subnational,"On 7 January 2021, near Wa Shawng village (Waingmaw Township, Myitkyina District, Kachin State), a Myanmar military column shelled Wa Shaga Bum, a KIA battalion 3 front line camp. The shelling was believed to be from Myanmar military LIB 389. The shelling of KIA front line camp reportedly raised tensions between KIA and the Myanmar military. Casualties unknown.",0,1612998730,MMR
7458718,104,MMR10946,10946,7-Jan-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),Women (Myanmar),7,37,Southeast Asia,Myanmar,Shan-North,Kyaukme,Kyaukme,Mongngawt,22.7732,96.984,1,Shan Herald Agency for News,Subnational,"On 7 January 2021, at Auk Zay Ward in Mongngawt town (Kyaukme Township, Kyaukme District, Shan State), an unknown assailant shot a 55-year-old woman while she was working alone at a tea plantation. She was injured.",0,1618492534,MMR
7458720,104,MMR10945,10945,7-Jan-21,2021,1,Battles,Armed clash,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,22,Southeast Asia,Myanmar,Shan-North,Kyaukme,Kyaukme,Tawt Hpei,22.6763,97.1057,2,Shan Herald Agency for News,Subnational,"On 7 January 2021, at a mountain near Tawt Hpei village (Kyaukme Township, Kyaukme District, Shan State), TNLA and RCSS clashed. Casualties unknown.",0,1618492535,MMR
7669005,104,MMR10943,10943,6-Jan-21,2021,1,Battles,Armed clash,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2016-2021) People's Militia Force,,1,13,Southeast Asia,Myanmar,Shan-North,Muse,Muse,Muse,23.9933,97.9103,1,Shan Herald Agency for News; Democratic Voice of Burma,Subnational-National,"On 6 January 2021, in Muse town (Muse Township, Muse District, Shan State), an unknown armed group attacked people's militia houses and compound with three 40MM grenades and 10 gunshots. A window was destroyed. No casualties reported. Separately, beside Muse-Namhkan Pyidaungsu highway at Swam Saw ward in Muse town, three unknown gunmen dressed attacked Mone Paw and Tar Moe Nye people's militia houses and compounds with five 40MM grenades and 20 gunshots. A house gate was destroyed. No casualties reported.",0,1618492560,MMR
7534460,104,MMR10944,10944,6-Jan-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Me Waing,17.8791,97.2782,2,Myanmar Now; Karen Information Center News,Subnational-National,"On 6 January 2021, in Me Waing village tract, (Hpapun Township, Hpapun District, Kayin State) (coded as Hpapun), more than 1,000 villagers from Me Wai, Me Thut, Lay Khaw Hti and Nar Ko Khee village tracts demonstrated to demand an end to Myanmar military's spying of villages with a drone, road construction, and an end to civilian hostilities. Demonstrators also called for the Myanmar military to withdraw all of their bases from KNU territory. [size=more than 1000]",0,1611074486,MMR
7670064,104,MMR11026,11026,5-Jan-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,3,Free Burma Rangers,Other,"On 5 January 2021, Myanmar military attacked KNU soldiers at Ka Sa Te at KNU bridge 5 and 1 border area in Karen state. Casualties unknown. Location coded as Hpapun.",0,1612998729,MMR
7458143,104,MMR10941,10941,5-Jan-21,2021,1,Battles,Armed clash,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,22,Southeast Asia,Myanmar,Shan-North,Kyaukme,Namtu,Pang Chin,22.9605,97.5116,2,Mizzima; Shwe Phee Myay News Agency; Shan Herald Agency for News,Subnational-National,"On 5 January 2021, between Nyaung Swei and Maik Huong villages, around Hway Huong and Narmat villages in Pang Chin village tract (Namtu Township, Kyaukme District, Shan State), TNLA and RCSS clashed. An artillery shell landed in a home in Nyaung Swei village, burning the house to the ground, with one villager dead and another one injured. The ongoing fighting between TNLA and RCSS has reportedly damaged 60 houses. The fighting also forced hundreds of villagers to flee to Man San village.",1,1618492630,MMR
7458144,104,MMR10942,10942,5-Jan-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),Farmers (Myanmar),7,37,Southeast Asia,Myanmar,Rakhine,Sittwe,Ponnagyun,Kyaw Zan,20.2791,92.9809,2,Narinjara News; Development Media Group,Subnational,"On 5 January 2021, near Kyaw Zan village (Ponnagyun Township, Sittwe District, Rakhine State), unknown assailants killed a man at his farm hut. His son-in-law also went missing. Ten cows were also missing.",1,1610469088,MMR
7458141,104,MMR10939,10939,4-Jan-21,2021,1,Battles,Armed clash,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,22,Southeast Asia,Myanmar,Shan-North,Kyaukme,Kyaukme,Tawt Sang Ywar Ma,22.7726,96.7936,1,Shwe Phee Myay News Agency; Shan Herald Agency for News,Subnational,"On 4 January 2021, at Tawt Sang Ywar Ma village (Kyaukme Township, Kyaukme District, Shan State), TNLA and RCSS engaged in heavy fighting. Both sides were injured in the fighting. Artillery shells and stray bullets damaged 55 houses in Tawk Sang village tract.",0,1618492667,MMR
7581299,104,MMR10940,10940,4-Jan-21,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Kyauktaw,Kyauktaw,20.8447,92.9753,2,Mizzima; Narinjara News; Radio Free Asia,Subnational-National,"On 4 January 2021, near Ouk Khabaw (Auk Kha Paw) village (Kyauktaw Township, Mrauk-U District, Rakhine State), a 43 year-old-woman stepped a landmine while gathering firewood in the mountains. She sustained injuries to her leg and face. She died from her injuries on 18 January.",1,1611676349,MMR
